5,262
5.02,222
5.04,213
5.06,231
5.08,269
5.1,202
5.12,213
5.14,199
5.16,240
5.18,210
5.2,231
5.22,266
5.24,262
5.26,225
5.28,228
5.3,246
5.32,196
5.34,216
5.36,228
5.38,202
5.4,228
5.42,210
5.44,216
5.46,199
5.48,243
5.5,185
5.52,202
5.54,196
5.56,204
5.58,240
5.6,190
5.62,216
5.64,269
5.66,216
5.68,231
5.7,250
5.72,259
5.74,243
5.76,240
5.78,231
5.8,243
5.82,190
5.84,207
5.86,243
5.88,231
5.9,272
5.92,259
5.94,190
5.96,213
5.98,213
6,228
6.02,196
6.04,246
6.06,188
6.08,174
6.1,207
6.12,185
6.14,222
6.16,243
6.18,213
6.2,246
6.22,246
6.24,240
6.26,222
6.28,237
6.3,213
6.32,256
6.34,207
6.36,228
6.38,228
6.4,228
6.42,234
6.44,243
6.46,185
6.48,204
6.5,219
6.52,219
6.54,237
6.56,225
6.58,219
6.6,262
6.62,250
6.64,228
6.66,240
6.68,225
6.7,237
6.72,207
6.74,207
6.76,199
6.78,204
6.8,177
6.82,243
6.84,228
6.86,228
6.88,240
6.9,234
6.92,204
6.94,199
6.96,231
6.98,207
7,219
7.02,207
7.04,210
7.06,180
7.08,231
7.1,188
7.12,240
7.14,240
7.16,228
7.18,207
7.2,246
7.22,240
7.24,237
7.26,199
7.28,228
7.3,228
7.32,216
7.34,262
7.36,202
7.38,196
7.4,202
7.42,188
7.44,190
7.46,243
7.48,228
7.5,234
7.52,216
7.54,246
7.56,237
7.58,202
7.6,228
7.62,228
7.64,231
7.66,180
7.68,213
7.7,190
7.72,188
7.74,219
7.76,196
7.78,219
7.8,188
7.82,222
7.84,193
7.86,202
7.88,240
7.9,196
7.92,216
7.94,190
7.96,250
7.98,213
8,210
8.02,222
8.04,225
8.06,196
8.08,234
8.1,216
8.12,240
8.14,185
8.16,246
8.18,199
8.2,204
8.22,204
8.24,210
8.26,182
8.28,237
8.3,216
8.32,246
8.34,231
8.36,222
8.38,202
8.4,210
8.42,188
8.44,207
8.46,196
8.48,164
8.5,193
8.52,210
8.54,219
8.56,202
8.58,246
8.6,207
8.62,207
8.64,182
8.66,196
8.68,243
8.7,222
8.72,190
8.74,182
8.76,204
8.78,237
8.8,207
8.82,231
8.84,199
8.86,216
8.88,202
8.9,193
8.92,250
8.94,182
8.96,225
8.98,225
9,193
9.02,180
9.04,246
9.06,228
9.08,243
9.1,222
9.12,199
9.14,240
9.16,231
9.18,222
9.2,222
9.22,169
9.24,219
9.26,190
9.28,188
9.3,225
9.32,190
9.34,188
9.36,213
9.38,164
9.4,199
9.42,202
9.44,185
9.46,237
9.48,182
9.5,202
9.52,213
9.54,225
9.56,185
9.58,231
9.6,228
9.62,204
9.64,243
9.66,190
9.68,216
9.7,216
9.72,216
9.74,196
9.76,199
9.78,196
9.8,216
9.82,207
9.84,202
9.86,213
9.88,234
9.9,228
9.92,207
9.94,231
9.96,193
9.98,219
10,222
10.02,231
10.04,196
10.06,222
10.08,225
10.1,243
10.12,185
10.14,228
10.16,199
10.18,190
10.2,207
10.22,225
10.24,234
10.26,234
10.28,216
10.3,222
10.32,196
10.34,234
10.36,180
10.38,177
10.4,231
10.42,204
10.44,196
10.46,180
10.48,204
10.5,237
10.52,219
10.54,177
10.56,204
10.58,228
10.6,185
10.62,196
10.64,193
10.66,174
10.68,231
10.7,202
10.72,180
10.74,219
10.76,210
10.78,228
10.8,185
10.82,210
10.84,222
10.86,213
10.88,216
10.9,237
10.92,188
10.94,185
10.96,190
10.98,193
11,180
11.02,222
11.04,202
11.06,190
11.08,196
11.1,202
11.12,193
11.14,190
11.16,169
11.18,193
11.2,237
11.22,199
11.24,207
11.26,177
11.28,177
11.3,219
11.32,210
11.34,228
11.36,202
11.38,240
11.4,210
11.42,185
11.44,240
11.46,222
11.48,225
11.5,213
11.52,204
11.54,174
11.56,199
11.58,228
11.6,180
11.62,202
11.64,196
11.66,210
11.68,225
11.7,237
11.72,225
11.74,210
11.76,202
11.78,219
11.8,185
11.82,228
11.84,225
11.86,222
11.88,204
11.9,188
11.92,196
11.94,213
11.96,256
11.98,225
12,231
12.02,243
12.04,172
12.06,174
12.08,174
12.1,216
12.12,240
12.14,231
12.16,207
12.18,199
12.2,174
12.22,196
12.24,177
12.26,222
12.28,177
12.3,188
12.32,222
12.34,202
12.36,196
