10,16556
10.02,16683
10.04,16700
10.06,16541
10.08,16704
10.1,16480
10.12,16726
10.14,16569
10.16,16523
10.18,16592
10.2,16268
10.22,16488
10.24,16512
10.26,16730
10.28,16851
10.3,16727
10.32,16555
10.34,16543
10.36,16672
10.38,16444
10.4,16593
10.42,16645
10.44,16711
10.46,16695
10.48,16673
10.5,16646
10.52,16668
10.54,16662
10.56,16566
10.58,16509
10.6,16646
10.62,16710
10.64,16506
10.66,16592
10.68,16484
10.7,16296
10.72,16439
10.74,16484
10.76,16401
10.78,16433
10.8,16405
10.82,16393
10.84,16175
10.86,16112
10.88,16090
10.9,16038
10.92,16053
10.94,16165
10.96,16180
10.98,16133
11,16010
11.02,16186
11.04,16066
11.06,16029
11.08,16086
11.1,15950
11.12,16186
11.14,15990
11.16,16007
11.18,15783
11.2,15740
11.22,15821
11.24,15874
11.26,16038
11.28,16074
11.3,15899
11.32,16015
11.34,16116
11.36,15895
11.38,15792
11.4,15918
11.42,15713
11.44,15732
11.46,15670
11.48,15730
11.5,15610
11.52,15622
11.54,15659
11.56,15409
11.58,15477
11.6,15609
11.62,15302
11.64,15546
11.66,15425
11.68,15363
11.7,15405
11.72,15376
11.74,15303
11.76,15541
11.78,15423
11.8,15525
11.82,15644
11.84,15344
11.86,15397
11.88,15300
11.9,15159
11.92,15329
11.94,15321
11.96,15455
11.98,15364
12,15376
12.02,15011
12.04,15136
12.06,15327
12.08,15302
12.1,15335
12.12,15429
12.14,15401
12.16,15347
12.18,15401
12.2,15435
12.22,15057
12.24,15287
12.26,15254
12.28,15343
12.3,15084
12.32,15020
12.34,15161
12.36,15375
12.38,15246
12.4,15244
12.42,15262
12.44,14937
12.46,15013
12.48,15224
12.5,15142
12.52,15198
12.54,14997
12.56,15043
12.58,15050
12.6,14956
12.62,15016
12.64,14954
12.66,15206
12.68,14962
12.7,15092
12.72,15009
12.74,15071
12.76,14892
12.78,15140
12.8,15021
12.82,15007
12.84,15030
12.86,14968
12.88,14950
12.9,15026
12.92,14950
12.94,14949
12.96,14817
12.98,15043
13,14997
13.02,15022
13.04,14815
13.06,14911
13.08,14843
13.1,14826
13.12,14930
13.14,14789
13.16,14984
13.18,14801
13.2,14968
13.22,14783
13.24,14798
13.26,14620
13.28,14621
13.3,14612
13.32,15040
13.34,14726
13.36,14787
13.38,14903
13.4,14766
13.42,14704
13.44,14885
13.46,14674
13.48,14698
13.5,14850
13.52,14988
13.54,14864
13.56,14955
13.58,14937
13.6,14977
13.62,14902
13.64,14953
13.66,15044
13.68,15127
13.7,14878
13.72,14727
13.74,14719
13.76,14918
13.78,15024
13.8,14993
13.82,15062
13.84,15081
13.86,15082
13.88,14693
13.9,14807
13.92,14643
13.94,14413
13.96,14693
13.98,14882
14,14717
14.02,14732
14.04,14730
14.06,14735
14.08,14800
14.1,14711
14.12,14827
14.14,14858
14.16,14687
14.18,14723
14.2,14616
14.22,14637
14.24,14775
14.26,14882
14.28,14591
14.3,14815
14.32,14809
14.34,14796
14.36,14825
14.38,14833
14.4,14729
14.42,14860
14.44,14966
14.46,14965
14.48,14825
14.5,14777
14.52,14990
14.54,15175
14.56,15145
14.58,15198
14.6,15281
14.62,15386
14.64,15565
14.66,15580
14.68,15902
14.7,15842
14.72,16115
14.74,16218
14.76,16310
14.78,16419
14.8,16730
14.82,17100
14.84,16825
14.86,17198
14.88,17626
14.9,17798
14.92,18444
14.94,19052
14.96,19490
14.98,20012
15,20742
15.02,21578
15.04,22399
15.06,23668
15.08,24895
15.1,26568
15.12,28251
15.14,30127
15.16,32254
15.18,34861
15.2,37028
15.22,39096
15.24,40217
15.26,40665
15.28,39936
15.3,38657
15.32,35883
15.34,32686
15.36,29674
15.38,26364
15.4,23919
15.42,21760
15.44,19932
15.46,18640
15.48,17692
15.5,17297
15.52,17001
15.54,16813
15.56,16858
15.58,16732
15.6,16747
15.62,16911
15.64,17016
15.66,17084
15.68,17358
15.7,17652
15.72,17911
15.74,18136
15.76,18318
15.78,18720
15.8,18776
15.82,19112
15.84,19392
15.86,19320
15.88,19182
15.9,19035
15.92,18406
15.94,17793
15.96,17189
15.98,16706
16,15959
16.02,15801
16.04,15406
16.06,15086
16.08,14997
16.1,14682
16.12,14389
16.14,14499
16.16,14499
16.18,14303
16.2,14418
16.22,14120
16.24,14425
16.26,14283
16.28,14147
16.3,14428
16.32,14318
16.34,14110
16.36,14118
16.38,14050
16.4,14126
16.42,14012
16.44,14074
16.46,14014
16.48,13935
16.5,13967
16.52,14176
16.54,14029
16.56,14062
16.58,14089
16.6,14122
16.62,14065
16.64,14148
16.66,13888
16.68,13757
16.7,13762
16.72,13699
16.74,13769
16.76,13527
